time,y_pred,y_true,spread,pred_std,last
2025-04-10 16:12:01.107000,-0.002416233393163779,-0.0025102925154711795,1.2646309902354145e-06,0.0027449061952391457,79074.45
2025-04-10 16:12:02.907000,-0.002679543901564294,-0.0027014191936087385,1.2647093603772977e-06,0.0027486579977866266,79069.55
2025-04-10 16:12:04.657000,-0.0033194464963293346,-0.002908665990928756,1.2646373874339402e-06,0.0027539840492965717,79074.05
2025-04-10 16:12:06.457000,-0.0032247562899466323,-0.0025542719534235496,1.2651173618484978e-06,0.002759093322704392,79044.05
2025-04-10 16:12:08.157000,-0.0031789888781961154,-0.002704615620104009,1.2650213378210483e-06,0.0027640197285574227,79050.05
2025-04-10 16:12:09.857000,-0.00295579853484455,-0.0031106914046118207,1.2650229381020579e-06,0.0027678326788374494,79049.95
2025-04-10 16:12:11.557000,-0.003380667323046412,-0.0024990051428893183,1.2653190597644453e-06,0.002772665893292003,79031.45
2025-04-10 16:12:13.257000,-0.0032315239642752612,-0.002560683321445538,1.2657851315975898e-06,0.0027771525361628443,79002.35
2025-04-10 16:12:14.957000,-0.0032495715638737746,-0.003344310212293509,1.2653462778994084e-06,0.002781873991934758,79029.75
2025-04-10 16:12:16.657000,-0.0032756466651421455,-0.0032190409307886482,1.2653462778994084e-06,0.002786779231791229,79029.75
2025-04-10 16:12:18.407000,-0.003486911270342694,-0.003827944883159836,1.265018137271176e-06,0.0027921214343017554,79050.25
2025-04-10 16:12:20.107000,-0.0035395773843185487,-0.004060875823590683,2.0237973268240685e-05,0.002797748455303096,79059.3
2025-04-10 16:12:21.857000,-0.0037534475005607457,-0.004035300658361199,1.2649845322911824e-06,0.0028039409298454354,79052.35
2025-04-10 16:12:23.607000,-0.0039714512577475524,-0.004349643548039204,1.2647989381484327e-06,0.002810826092480665,79063.95
2025-04-10 16:12:25.507000,-0.004141250645924965,-0.004659383744644449,1.264762145742599e-06,0.0028181008714605396,79066.25
2025-04-10 16:12:27.257000,-0.004705924866848816,-0.004848742381157548,1.2646693743974105e-06,0.0028274224790246984,79072.05
2025-04-10 16:12:28.957000,-0.0047623778032830875,-0.00518205131608799,1.2642233023639177e-06,0.002836988231082215,79099.95
2025-04-10 16:12:30.657000,-0.004824766374847903,-0.00482835635545045,1.2639676323904443e-06,0.002846728202280976,79115.95
2025-04-10 16:12:32.307000,-0.004961997233424702,-0.005070475567143406,1.2635124763116147e-06,0.0028568867020862514,79144.45
2025-04-10 16:12:34.007000,-0.005120567263857231,-0.0049066033176119375,1.2636114648203715e-06,0.0028675920166776575,79138.25
2025-04-10 16:12:35.707000,-0.004914988788538111,-0.004480998405871439,1.2636769332995788e-06,0.0028774406333106164,79134.15
2025-04-10 16:12:37.407000,-0.005155217565072963,-0.004772135881420536,1.2634725659778523e-06,0.0028880432501351776,79146.95
2025-04-10 16:12:39.107000,-0.0052809759760626684,-0.004256773532445979,1.2635124763116147e-06,0.002899031856251665,79144.45
2025-04-10 16:12:40.757000,-0.005284726257375701,-0.004424496448210803,1.2634198881977095e-06,0.0029099315311321137,79150.25
2025-04-10 16:12:42.507000,-0.005184097414077121,-0.004173376435901182,1.263510879849854e-06,0.0029204341099687927,79144.55
2025-04-10 16:12:44.307000,-0.004765236620738489,-0.004066419876175151,1.2636481903082073e-06,0.00292941083632632,79135.95
2025-04-10 16:12:46.107000,-0.004480247627500987,-0.004032652989009799,1.2637583795814654e-06,0.002937371366430884,79129.05
2025-04-10 16:12:47.907000,-0.004350891311912897,-0.003620085661035279,1.2639963899159488e-06,0.0029448586944233286,79114.15
2025-04-10 16:12:49.657000,-0.004262955675313045,-0.0037937278970473247,1.2641545808957264e-06,0.0029520153838045573,79104.25
2025-04-10 16:12:51.507000,-0.004006920847971122,-0.0037844195422168016,1.2640011829947455e-06,0.00295832577079952,79113.85
2025-04-10 16:12:53.357000,-0.003873328588478331,-0.0038678436203016284,1.2640011829947455e-06,0.002964137425475201,79113.85
2025-04-10 16:12:55.107000,-0.003812063126558995,-0.003390381152413524,1.2641242177917754e-06,0.0029696717958998657,79106.15
2025-04-10 16:12:56.957000,-0.0035292580118024813,-0.003466024800855205,1.264511054745372e-06,0.0029743137706472553,79081.95
2025-04-10 16:12:58.757000,-0.003477345090868572,-0.0037052891421749798,1.264603802679681e-06,0.0029786216600065757,79076.15
2025-04-10 16:13:00.607000,-0.0036389316141767717,-0.0034616890184018066,1.2647749428583632e-06,0.002983419969843638,79065.45
2025-04-10 16:13:02.407000,-0.0033140099478914256,-0.0034787095012016886,1.2645254458030182e-06,0.0029874862576689093,79081.05
2025-04-10 16:13:04.307000,-0.002902812519163316,-0.003806221591645533,1.2645254458030182e-06,0.0029905574193487315,79081.05
2025-04-10 16:13:06.107000,-0.0027865694525266963,-0.0033560167003892105,1.2649893330510817e-06,0.0029935954832038705,79052.05
2025-04-10 16:13:07.907000,-0.002550390185872721,-0.0034406201974148424,1.265399116445453e-06,0.0029961614393611974,79026.45
2025-04-10 16:13:09.657000,-0.0028693990867748,-0.0029411783317164976,1.26556726845429e-06,0.0029993779940418507,79015.95
2025-04-10 16:13:11.457000,-0.002528773011728694,-0.002334737256595205,1.2661264949734242e-06,0.003001897506086552,78981.05
2025-04-10 16:13:13.257000,-0.002851697275697275,-0.0024544319331846944,1.2658235860379757e-06,0.0030050155190259773,78999.95
2025-04-10 16:13:15.007000,-0.0026621998882531647,-0.002455694648294526,1.2658219837306528e-06,0.003007762937298769,79000.05
2025-04-10 16:13:16.807000,-0.0022672052069343356,-0.0022886409105955705,1.2658412115020516e-06,0.0030096440594977025,78998.85
2025-04-10 16:13:18.557000,-0.00247207354042994,-0.0026253347333430065,1.2658315976354363e-06,0.0030119193648100065,78999.45
2025-04-10 16:13:20.357000,-0.003015119605641649,-0.002709925910549735,1.2657290566618654e-06,0.0030150764851430353,79005.85
2025-04-10 16:13:22.107000,-0.0033048488030324617,-0.003060864899952413,1.2653430757051063e-06,0.0030187145695074586,79029.95
2025-04-10 16:13:23.907000,-0.003293438325746591,-0.003088702447616268,1.2653430757051063e-06,0.0030221782236680397,79029.95
2025-04-10 16:13:25.657000,-0.003383416243614304,-0.0030947785417723087,1.2652406138601901e-06,0.003025497164098316,79036.35
2025-04-10 16:13:27.457000,-0.003522838735737603,-0.0037020284610835433,1.2652182027679276e-06,0.0030288876136204627,79037.75
2025-04-10 16:13:29.207000,-0.003543867744869432,-0.0034048068531547307,1.265727454778036e-06,0.00303175054775512,79005.95
2025-04-10 16:13:30.957000,-0.0032643347510593022,-0.0038253140346113336,1.2658219837306528e-06,0.0030341523929502405,79000.05
2025-04-10 16:13:32.757000,-0.003184997009792101,-0.0034245686531063873,1.2660142895769773e-06,0.0030360066279787067,78988.05
2025-04-10 16:13:34.557000,-0.0031255897431926687,-0.0034056776064036866,1.2660511548706034e-06,0.003037223837165348,78985.75
2025-04-10 16:13:36.407000,-0.003207546315122553,-0.003680629720673466,1.2661264949734242e-06,0.003038004359370372,78981.05
2025-04-10 16:13:38.157000,-0.0030835911321290483,-0.0036940473048203385,1.2659517837681025e-06,0.0030382388824984033,78991.95
2025-04-10 16:13:39.907000,-0.003313869314749282,-0.0030770808759423562,1.2662884263874346e-06,0.0030385259164657495,78970.95
2025-04-10 16:13:41.707000,-0.002879821437372378,-0.0027848080426369965,1.2663974726666323e-06,0.0030371432502973817,78964.15
2025-04-10 16:13:43.507000,-0.0025842120342038353,-0.0019544943553367377,1.2666846114390583e-06,0.003037256446530542,78946.25
2025-04-10 16:13:45.357000,-0.002277689029955216,-0.00206324890140538,1.2665739111266473e-06,0.003037218312746337,78953.15
2025-04-10 16:13:47.157000,-0.0021489112433345134,-0.0018064112397796308,1.2667680504100309e-06,0.0030368419418722245,78941.05
2025-04-10 16:13:48.957000,-0.0019513439895267536,-0.0015723160874794517,1.266975090525609e-06,0.003036383501477583,78928.15
2025-04-10 16:13:50.707000,-0.0019086810352626426,-0.0012720462143004372,1.2669783011698742e-06,0.003035771743218302,78927.95
2025-04-10 16:13:52.557000,-0.001347694817122022,-0.001142891172559425,1.2670633841016345e-06,0.003034398094242961,78922.65
2025-04-10 16:13:54.307000,-0.0013630240709481525,-0.0009387892912139746,1.2669221204706207e-06,0.0030322232811464335,78931.45
2025-04-10 16:13:56.107000,-0.0015059741430765877,-0.0008843945540048047,1.2670409083900378e-06,0.003030324967049861,78924.05
2025-04-10 16:13:57.857000,-0.001325951401374314,-0.0011087183912306077,1.2671067329087357e-06,0.0030274343604750624,78919.95
2025-04-10 16:13:59.657000,-0.0010306727341965138,-0.001140251577506384,1.2669461973030615e-06,0.0030235259889778007,78929.95
2025-04-10 16:14:01.457000,-0.0016666158337569203,-0.0010453299409737026,1.2670665951933926e-06,0.0030205284915421782,78922.45
2025-04-10 16:14:03.307000,-0.0015090004680713102,-0.0007097596386309497,1.26742792620047e-06,0.0030173234286779154,78899.95
2025-04-10 16:14:05.157000,-0.0015453337409845527,-0.0010141981400873857,1.267747675183025e-06,0.003014919703885214,78880.05
2025-04-10 16:14:06.957000,-0.0009197416809690171,-0.0011583498457330044,1.2673411877809152e-06,0.0030109632673238113,78905.35
2025-04-10 16:14:08.757000,-0.001022275765789991,-0.0010253413949587009,1.2674182880324759e-06,0.0030083515199214226,78900.55
2025-04-10 16:14:10.557000,-0.0008187767874430214,-0.0014205670482934666,1.267231978741789e-06,0.003006005062759305,78912.15
2025-04-10 16:14:12.307000,-0.0008971089452309044,-0.0016283910292761896,1.2672303730513421e-06,0.003004426127348213,78912.25
2025-04-10 16:14:14.207000,-0.0008791456552005132,-0.0016752785530763233,1.2672303730513421e-06,0.003003640855019823,78912.25
2025-04-10 16:14:15.957000,-0.0009628411721786276,-0.0011409439790167725,1.267715532314649e-06,0.0030029604213910764,78882.05
2025-04-10 16:14:17.807000,-0.0010035302294595589,-0.0012676833910023637,1.2676833910761524e-06,0.0030024609165560674,78884.05
2025-04-10 16:14:19.657000,-0.0007906682667839706,-0.0010244362272598723,1.2678666177853648e-06,0.00300234589971981,78872.65
2025-04-10 16:14:21.407000,-0.000559550929469308,-0.001059866616547051,1.26778303403641e-06,0.003002316859169744,78877.85
2025-04-10 16:14:23.157000,-0.0007219356041939199,-0.001010473039577669,1.2678457209994019e-06,0.0030022964000243828,78873.95
2025-04-10 16:14:24.957000,-0.0011510998949280256,-0.0015111973767034932,1.26778303403641e-06,0.0030026857590126545,78877.85
2025-04-10 16:14:26.757000,-0.0011840282120522375,-0.0015948710569570913,1.26778303403641e-06,0.003003228923442069,78877.85
2025-04-10 16:14:28.557000,-0.0011014944459779212,-0.0015899611828855858,1.267911628984572e-06,0.0030038004257124627,78869.85
2025-04-10 16:14:30.357000,-0.0008028252565888684,-0.0016115095508248847,1.2679068062032196e-06,0.0030041447932157854,78870.15
2025-04-10 16:14:32.107000,-0.0008584951920952974,-0.0017687299948079217,1.2679068062032196e-06,0.0030045288339285345,78870.15
2025-04-10 16:14:33.907000,-0.0009749374811634824,-0.001902043492126491,1.268028994824803e-06,0.003004997185927014,78862.55
2025-04-10 16:14:35.707000,-0.0011284527396203579,-0.001492470126821883,1.268028994824803e-06,0.0030055608268496187,78862.55
2025-04-10 16:14:37.507000,-0.001195485565580953,-0.0011881431680816443,1.268028994824803e-06,0.00300598943756039,78862.55
2025-04-10 16:14:39.357000,-0.0010682960249179818,-0.0009383010031578901,1.2679743286655492e-06,0.0030062550258627124,78865.95
2025-04-10 16:14:41.157000,-0.000925562387043101,-0.0005478753659635864,1.2682300138785044e-06,0.0030062675176320717,78850.05
2025-04-10 16:14:42.907000,-0.0006773867405581901,-0.00029559543768109705,1.2686499472028587e-06,0.0030055170409582083,78823.95
2025-04-10 16:14:44.707000,-0.0002725192794539921,-0.0004680700735150189,1.2684825839404885e-06,0.0030036458416782025,78834.35
2025-04-10 16:14:46.457000,-0.0002973273702345178,-0.0005035869470770341,1.268480975079052e-06,0.003000674573222199,78834.45
2025-04-10 16:14:48.207000,-0.00020106000049773,-0.0003691490353601806,1.2685533861916792e-06,0.0029979638055114334,78829.95
2025-04-10 16:14:50.007000,-0.00013985984865174476,-0.0007747716103899444,1.2680386422833924e-06,0.002996305584172252,78861.95
2025-04-10 16:14:51.807000,-0.00033417422083025617,-0.0008685624150853443,1.2679743286655492e-06,0.0029948228408182187,78865.95
2025-04-10 16:14:53.607000,-0.0003488932560346615,-0.0007102268223500771,1.2682621828418174e-06,0.0029937132367056853,78848.05
2025-04-10 16:14:55.407000,-0.0004945788121965156,-0.001008039591230436,1.2679743286655492e-06,0.0029920140263843815,78865.95
2025-04-10 16:14:57.207000,-0.0005557808346073453,-0.0009382058334849465,1.2678457209994019e-06,0.0029906886149087208,78873.95
2025-04-10 16:14:59.107000,-0.000515174932770863,-0.0011283540800459456,1.2678135731591287e-06,0.0029903978937547296,78875.95
2025-04-10 16:15:00.957000,-0.0006004369512050459,-0.0007342502372997114,1.2681351249439106e-06,0.0029899788543093168,78855.95
2025-04-10 16:15:02.757000,-0.0008462289258957269,-0.0003576680802165425,1.2683265256645335e-06,0.002989665808169266,78844.05
2025-04-10 16:15:04.557000,-0.0007417923284137819,-0.0008536043220534747,1.2683570906078647e-06,0.0029886638060162164,78842.15
2025-04-10 16:15:06.457000,-0.000979921477733643,-0.0012126401243083712,1.2684520129486216e-06,0.002988330381786264,78836.25
2025-04-10 16:15:08.307000,-0.000880195647579252,-0.0008832033378995853,1.2689703131478746e-06,0.0029871875795767465,78804.05
2025-04-10 16:15:10.057000,-0.0012025299162026282,-0.0014955485549055221,1.2684890203499987e-06,0.0029872083392424526,78833.95
2025-04-10 16:15:11.957000,-0.0010814580910335303,-0.001065989171326668,1.2690347278437104e-06,0.002987178670286204,78800.05
2025-04-10 16:15:13.807000,-0.0005465651027865512,-0.000501488914238413,1.2695921880192492e-06,0.002986425595985644,78765.45
2025-04-10 16:15:15.607000,-0.0005633182948028392,-0.00043287652800026683,1.2694326333208148e-06,0.002986421877970268,78775.35
2025-04-10 16:15:17.407000,-0.000499173433772905,-0.0005130311825177537,1.269879164537213e-06,0.0029864488167574595,78747.65
2025-04-10 16:15:19.157000,-0.0006021377081623093,-0.0003937095376135487,1.270030766569244e-06,0.002986559101873661,78738.25
2025-04-10 16:15:20.957000,-0.00029877044889595894,-0.0006528364409746153,1.2701098072324985e-06,0.0029862235116714497,78733.35
2025-04-10 16:15:22.707000,-0.0003487067208924125,-0.00030487785513347613,1.2703243964634265e-06,0.002985239148604288,78720.05
2025-04-10 16:15:24.507000,-8.699132480291363e-05,-9.275984032604334e-05,1.2706827440809226e-06,0.002984030339043744,78697.85
2025-04-10 16:15:26.307000,-0.0004241247961876562,0.00023510379196999822,1.2708313078349781e-06,0.002983173785496015,78688.65
2025-04-10 16:15:28.107000,-0.0003560636773088411,0.0006506540534666974,1.2708086982511863e-06,0.0029828321040218267,78690.05
2025-04-10 16:15:29.857000,-5.4459170774113466e-05,0.0004775576482572743,1.2701001284175476e-06,0.002982774376238234,78733.95
2025-04-10 16:15:31.657000,-5.1855008319217816e-05,0.0002336711193292208,1.2699517353734116e-06,0.0029827870998916373,78743.15
2025-04-10 16:15:33.457000,-2.049122421562467e-05,2.2857157369660683e-05,1.2698420761641216e-06,0.002982712366372158,78749.95
2025-04-10 16:15:35.207000,-0.00020362285345320121,-0.000491244237876417,1.2693649558269978e-06,0.0029826695962353747,78779.55
2025-04-10 16:15:37.057000,-0.0002726086624526495,-0.0004227538030386593,1.2695309401298193e-06,0.002981924522768614,78769.25
2025-04-10 16:15:38.907000,-0.0005479239162559297,-0.0007550038035695818,1.2689139556529897e-06,0.002981973651304308,78807.55
2025-04-10 16:15:40.707000,-0.0004223631538496927,-0.0005355326551188367,1.2690347278437104e-06,0.0029819421224050796,78800.05
2025-04-10 16:15:42.507000,-0.00036931701810365483,-0.0007409827537532131,1.2688060852678388e-06,0.002981809421784092,78814.25
2025-04-10 16:15:44.207000,-0.0004284574544931257,-0.000713069924626442,1.2688076949541275e-06,0.0029815334855474874,78814.15
2025-04-10 16:15:45.957000,-0.00047213644072951507,-0.0011153414004195432,1.268875313406756e-06,0.0029809043472356247,78809.95
2025-04-10 16:15:47.757000,-0.0008923231566728486,-0.0010985978922397992,1.2685887901889978e-06,0.0029808596151492746,78827.75
2025-04-10 16:15:49.557000,-0.0010778157834562961,-0.0008958919041699108,1.2689687026796033e-06,0.0029812690207700106,78804.15
2025-04-10 16:15:51.257000,-0.0011834448885141358,-0.0006153693897502299,1.2688028655382455e-06,0.002981173669890422,78814.45
2025-04-10 16:15:53.207000,-0.0007850825618081153,-0.0003882861923019828,1.2689091250588468e-06,0.0029814921051758867,78807.85
2025-04-10 16:15:54.957000,-0.0010542366957740047,-0.0011707559620716028,1.2684246610397756e-06,0.002982056470939163,78837.95
2025-04-10 16:15:56.707000,-0.001154523975157093,-0.000961833116878622,1.2689091250588468e-06,0.0029827245693322215,78807.85
2025-04-10 16:15:58.407000,-0.0009956992956181871,-0.0009722891252760429,1.2693069519468168e-06,0.0029832273045084486,78783.15
2025-04-10 16:16:00.107000,-0.0008217457357290697,-0.001284398430038641,1.2691684092030036e-06,0.002983123530167545,78791.75
2025-04-10 16:16:01.857000,-0.0009565175766970268,-0.0016217049600950552,1.2689397184580705e-06,0.0029827844953296745,78805.95
2025-04-10 16:16:03.657000,-0.0009335184138237603,-0.0008136577724945062,1.2693568994411753e-06,0.0029815972756398103,78780.05
2025-04-10 16:16:05.407000,-0.001070285265094775,-0.0007678956169660507,1.269248953736774e-06,0.0029797374519263662,78786.75
2025-04-10 16:16:07.157000,-0.0007459804539870206,-0.0002552233490002269,1.2697679055473083e-06,0.002977122150505333,78754.55
2025-04-10 16:16:08.907000,-0.0004579658701272462,-0.000806005822281428,1.2693005076036909e-06,0.002974339997381802,78783.55
2025-04-10 16:16:10.657000,-0.0009146659083806098,-0.0010228861252349088,1.269089485292444e-06,0.002971996891198602,78796.65
2025-04-10 16:16:12.407000,-0.0008960287990131853,-0.0008565332230203137,1.2689381082521045e-06,0.002969658787954699,78806.05
2025-04-10 16:16:14.157000,-0.0008296481333990039,-0.000711874278688068,1.2689381082521045e-06,0.0029673884250966632,78806.05
2025-04-10 16:16:15.907000,-0.0007530154318642191,-0.0007625156927887181,1.2687449131997145e-06,0.0029650447117818344,78818.05
2025-04-10 16:16:17.607000,-0.0007666154539359814,-0.0002297186073976476,1.2691635768560503e-06,0.0029623924459794846,78792.05
2025-04-10 16:16:19.357000,-0.0008547717905500368,-0.0003515596493287316,1.2691684092030036e-06,0.0029590799114488217,78791.75
2025-04-10 16:16:21.057000,-0.0006226001916245045,-0.0003553838431081871,1.269228011174547e-06,0.0029545528469688285,78788.05
2025-04-10 16:16:22.807000,-0.00018538422464609247,-0.00025512195400577414,1.2692634526538565e-06,0.0029497636639698737,78785.85
2025-04-10 16:16:24.557000,-7.428559235500118e-05,0.00039851888046647246,1.2691684092030036e-06,0.002945401649392854,78791.75
2025-04-10 16:16:26.257000,0.00021918425213410418,0.0009346607378359915,1.2699194806444443e-06,0.0029409899267745588,78745.15
2025-04-10 16:16:27.957000,0.00039841742235499416,0.0011405064585306253,1.2700517356313748e-06,0.0029356415456900636,78736.95
